fixture_id,left,right,phase,batch,replication,observed_statistic,permutation_p_value,residual_samples_path,null_statistics_path,seed_namespace,fixture_seed,residual_seed,permutation_seed,elapsed_seconds,warnings,exception_text,run_id
F5,X1,X2,f5-quadratic-repair,7,6,0.04258276040597056,0.93,residual_samples/batch-7-replication-6.csv,null_statistics/batch-7-replication-6.npy,batch-f5-quadratic-repair,14514761370660886306,11467950788989737007,9284955740059511586,0.32699570001568645,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,7,0.05801779007228192,0.375,residual_samples/batch-7-replication-7.csv,null_statistics/batch-7-replication-7.npy,batch-f5-quadratic-repair,15640188290106333093,3925450661598078156,3673076998918227429,0.3267401999910362,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,8,0.06969376404952533,0.095,residual_samples/batch-7-replication-8.csv,null_statistics/batch-7-replication-8.npy,batch-f5-quadratic-repair,9740044838138011965,10658374885182143843,6933510576205993234,0.3208343999576755,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,9,0.05046805898925575,0.525,residual_samples/batch-7-replication-9.csv,null_statistics/batch-7-replication-9.npy,batch-f5-quadratic-repair,9543869776694341261,9105626868887603720,8037389655573385314,0.3181339000002481,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,0,0.05216899021360177,0.52,residual_samples/batch-8-replication-0.csv,null_statistics/batch-8-replication-0.npy,batch-f5-quadratic-repair,359777256598307304,21516891268373906,1025239158339355631,0.32437769998796284,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,1,0.048148048067998536,0.745,residual_samples/batch-8-replication-1.csv,null_statistics/batch-8-replication-1.npy,batch-f5-quadratic-repair,8910794046786432584,8638087058569778284,4717427841999106942,0.3168561999918893,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,2,0.05913433645920566,0.335,residual_samples/batch-8-replication-2.csv,null_statistics/batch-8-replication-2.npy,batch-f5-quadratic-repair,3489547228477817527,13623667143471347416,12621532362792605054,0.3147447999799624,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,3,0.04677721403807286,0.88,residual_samples/batch-8-replication-3.csv,null_statistics/batch-8-replication-3.npy,batch-f5-quadratic-repair,4450477159022021672,12604525206057209471,7287726546796742705,0.3176312000141479,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,4,0.04915506936035756,0.695,residual_samples/batch-8-replication-4.csv,null_statistics/batch-8-replication-4.npy,batch-f5-quadratic-repair,8164504762086265428,1137464961613315246,4362726342719661313,0.3138022000202909,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,5,0.0523321676584331,0.585,residual_samples/batch-8-replication-5.csv,null_statistics/batch-8-replication-5.npy,batch-f5-quadratic-repair,12382033256270723968,13323971415938419332,9617137698560467048,0.31970980000915006,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,6,0.07004218840657742,0.115,residual_samples/batch-8-replication-6.csv,null_statistics/batch-8-replication-6.npy,batch-f5-quadratic-repair,9875860457064750680,5811136715808769643,1412874260354597951,0.3144215000211261,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,7,0.07194667727630666,0.12,residual_samples/batch-8-replication-7.csv,null_statistics/batch-8-replication-7.npy,batch-f5-quadratic-repair,729073033130504422,6066839491672827882,71693565664882556,0.31735870003467426,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,8,0.03831195218518773,0.985,residual_samples/batch-8-replication-8.csv,null_statistics/batch-8-replication-8.npy,batch-f5-quadratic-repair,1764730868153616383,6623467081414952148,1761275337795055190,0.3178625000291504,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,8,9,0.041619174245277515,0.93,residual_samples/batch-8-replication-9.csv,null_statistics/batch-8-replication-9.npy,batch-f5-quadratic-repair,2934155166672880837,17333010669204542412,7795704999853257514,0.3168428000062704,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,9,0,0.049180127395937565,0.62,residual_samples/batch-9-replication-0.csv,null_statistics/batch-9-replication-0.npy,batch-f5-quadratic-repair,11220621291931648627,4935426564762078268,10176199751268622759,0.3520491999806836,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,9,1,0.048555668511509706,0.67,residual_samples/batch-9-replication-1.csv,null_statistics/batch-9-replication-1.npy,batch-f5-quadratic-repair,2478479785253658499,338405181464593118,7184768017314202233,0.3304626000463031,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,9,2,0.04920637937892518,0.665,residual_samples/batch-9-replication-2.csv,null_statistics/batch-9-replication-2.npy,batch-f5-quadratic-repair,13794370104981154663,255548379017876160,12406509896756610994,0.34038130001863465,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,9,3,0.04913144246206383,0.71,residual_samples/batch-9-replication-3.csv,null_statistics/batch-9-replication-3.npy,batch-f5-quadratic-repair,17667688219252428507,7935682339176291876,8143041045031361451,0.3262381000095047,,,batch-f5-quadratic-repair-20260824-001
