run_id,arm,fixture_id,replication,evaluation_rows,observed_statistic,permutation_p_value,null_statistics_path,residual_sample_path,fixture_seed,residual_seed,evaluation_seed,left_seed,right_seed,permutation_seed,elapsed_seconds,warnings,exception_text
null-calibration-20260820-001,fitted,F6,1,1000,0.043880436800097025,0.86,fitted/null_statistics/F6-replication-1-evaluation-1000.npy,fitted/residual_samples/F6-replication-1-evaluation-1000.csv,1.2020900232242557e+19,1.6354807700361691e+19,1.6370418503779262e+19,,,16380570176284908476,1.081481299999723,,
null-calibration-20260820-001,fitted,F6,1,2000,0.038184985197056216,0.375,fitted/null_statistics/F6-replication-1-evaluation-2000.npy,fitted/residual_samples/F6-replication-1-evaluation-2000.csv,1.2020900232242557e+19,1.6354807700361691e+19,1.0183504799894706e+19,,,12702455530148579180,1.587019300000975,,
null-calibration-20260820-001,reference,reference,1,250,0.11141846659426666,0.365,reference/null_statistics/replication-1-evaluation-250.npy,,,,,4.096871879031442e+18,1.0652099727669041e+19,4447924494023652742,0.0753660000009404,,
null-calibration-20260820-001,reference,reference,1,500,0.06575972186886433,0.85,reference/null_statistics/replication-1-evaluation-500.npy,,,,,1.0024266221603727e+19,7.599229918970143e+18,1806425201012991379,0.12932100000034552,,
null-calibration-20260820-001,reference,reference,1,1000,0.06504838420359349,0.16,reference/null_statistics/replication-1-evaluation-1000.npy,,,,,1.5042140726430517e+19,1.7708497116170478e+19,4962168671479525926,0.24684899999920162,,
null-calibration-20260820-001,reference,reference,1,2000,0.04852793323210352,0.115,reference/null_statistics/replication-1-evaluation-2000.npy,,,,,1.6407477972661153e+18,1.176931303694338e+19,15838657763795684704,0.4949376000004122,,
null-calibration-20260820-001,fitted,F1,2,250,0.08916364900797318,0.835,fitted/null_statistics/F1-replication-2-evaluation-250.npy,fitted/residual_samples/F1-replication-2-evaluation-250.csv,3.5698781437490294e+18,1.1365098911466217e+19,3.2809840285599186e+18,,,6780253162454302994,0.695680299999367,,
null-calibration-20260820-001,fitted,F1,2,500,0.06383645241988802,0.85,fitted/null_statistics/F1-replication-2-evaluation-500.npy,fitted/residual_samples/F1-replication-2-evaluation-500.csv,3.5698781437490294e+18,1.1365098911466217e+19,1.6997115682716959e+19,,,11046146698029387618,0.8291252999988501,,
null-calibration-20260820-001,fitted,F1,2,1000,0.06361393661549586,0.17,fitted/null_statistics/F1-replication-2-evaluation-1000.npy,fitted/residual_samples/F1-replication-2-evaluation-1000.csv,3.5698781437490294e+18,1.1365098911466217e+19,3.952502581455168e+18,,,199708578873909306,1.0839790999998513,,
null-calibration-20260820-001,fitted,F1,2,2000,0.04048892837361704,0.32,fitted/null_statistics/F1-replication-2-evaluation-2000.npy,fitted/residual_samples/F1-replication-2-evaluation-2000.csv,3.5698781437490294e+18,1.1365098911466217e+19,6.153346630853623e+18,,,9325514072322408257,1.5936046999995597,,
null-calibration-20260820-001,fitted,F4,2,250,0.13435056369812765,0.165,fitted/null_statistics/F4-replication-2-evaluation-250.npy,fitted/residual_samples/F4-replication-2-evaluation-250.csv,1.5675211521509046e+19,1.4066579283336276e+19,5.283438304392102e+18,,,15104876576134536340,0.6905743000024813,,
null-calibration-20260820-001,fitted,F4,2,500,0.07642108004749928,0.36,fitted/null_statistics/F4-replication-2-evaluation-500.npy,fitted/residual_samples/F4-replication-2-evaluation-500.csv,1.5675211521509046e+19,1.4066579283336276e+19,5.983090536941951e+18,,,3957174117579900541,0.8265619000012521,,
null-calibration-20260820-001,fitted,F4,2,1000,0.06913939713123585,0.05,fitted/null_statistics/F4-replication-2-evaluation-1000.npy,fitted/residual_samples/F4-replication-2-evaluation-1000.csv,1.5675211521509046e+19,1.4066579283336276e+19,6.922242973204678e+18,,,5823638402631577685,1.042484500001592,,
null-calibration-20260820-001,fitted,F4,2,2000,0.030579989785147504,0.9,fitted/null_statistics/F4-replication-2-evaluation-2000.npy,fitted/residual_samples/F4-replication-2-evaluation-2000.csv,1.5675211521509046e+19,1.4066579283336276e+19,6.225468544223175e+18,,,10458905351170906859,1.5537599000017508,,
null-calibration-20260820-001,fitted,F5,2,250,0.09658167992290154,0.775,fitted/null_statistics/F5-replication-2-evaluation-250.npy,fitted/residual_samples/F5-replication-2-evaluation-250.csv,2.5193133120168545e+18,1.5572547516041933e+18,1.513275539718864e+19,,,11346220758826100087,0.7143558000025223,,
null-calibration-20260820-001,fitted,F5,2,500,0.07546281373093211,0.51,fitted/null_statistics/F5-replication-2-evaluation-500.npy,fitted/residual_samples/F5-replication-2-evaluation-500.csv,2.5193133120168545e+18,1.5572547516041933e+18,2.0696407551179907e+18,,,14450005611473951980,0.8472667000023648,,
null-calibration-20260820-001,fitted,F5,2,1000,0.06663869899339497,0.15,fitted/null_statistics/F5-replication-2-evaluation-1000.npy,fitted/residual_samples/F5-replication-2-evaluation-1000.csv,2.5193133120168545e+18,1.5572547516041933e+18,1.3033032830244014e+18,,,1501371915318221107,1.1016124000016134,,
null-calibration-20260820-001,fitted,F5,2,2000,0.03214667681035496,0.85,fitted/null_statistics/F5-replication-2-evaluation-2000.npy,fitted/residual_samples/F5-replication-2-evaluation-2000.csv,2.5193133120168545e+18,1.5572547516041933e+18,6.49956197031527e+18,,,14388355595064086509,1.6083424000025843,,
null-calibration-20260820-001,fitted,F6,2,250,0.11366904915522111,0.345,fitted/null_statistics/F6-replication-2-evaluation-250.npy,fitted/residual_samples/F6-replication-2-evaluation-250.csv,1.0190273551048286e+19,1.1100189876950204e+19,1.1617453343343473e+18,,,13069892887201598288,0.6940976000005321,,
null-calibration-20260820-001,fitted,F6,2,500,0.07824687465162032,0.44,fitted/null_statistics/F6-replication-2-evaluation-500.npy,fitted/residual_samples/F6-replication-2-evaluation-500.csv,1.0190273551048286e+19,1.1100189876950204e+19,6.522152800052191e+18,,,3489617249600098282,0.8539783999985957,,
null-calibration-20260820-001,fitted,F6,2,1000,0.05595801301551225,0.37,fitted/null_statistics/F6-replication-2-evaluation-1000.npy,fitted/residual_samples/F6-replication-2-evaluation-1000.csv,1.0190273551048286e+19,1.1100189876950204e+19,1.559662116044882e+19,,,7655831067125211717,1.1512180999998236,,
null-calibration-20260820-001,fitted,F6,2,2000,0.03913161766264768,0.425,fitted/null_statistics/F6-replication-2-evaluation-2000.npy,fitted/residual_samples/F6-replication-2-evaluation-2000.csv,1.0190273551048286e+19,1.1100189876950204e+19,1.6614620850169233e+19,,,4855290580897561181,1.6857928999997966,,
null-calibration-20260820-001,reference,reference,2,250,0.081918685487836,0.925,reference/null_statistics/replication-2-evaluation-250.npy,,,,,1.2023466681351893e+19,6.420331773169791e+18,10159237798571537485,0.06587589999980992,,
null-calibration-20260820-001,reference,reference,2,500,0.05916664714289166,0.935,reference/null_statistics/replication-2-evaluation-500.npy,,,,,4.3495951785587256e+18,7.175914264434003e+18,3804827399166987390,0.12682800000038696,,
null-calibration-20260820-001,reference,reference,2,1000,0.06625255746302458,0.125,reference/null_statistics/replication-2-evaluation-1000.npy,,,,,1.5185770755822785e+19,6.971445713118834e+18,11338873633026750128,0.25205819999973755,,
null-calibration-20260820-001,reference,reference,2,2000,0.04835290753788781,0.12,reference/null_statistics/replication-2-evaluation-2000.npy,,,,,4.5675400826415744e+18,2.868209187341579e+18,3247267120567800706,0.5867495000020426,,
null-calibration-20260820-001,fitted,F1,3,250,0.10334644025771399,0.545,fitted/null_statistics/F1-replication-3-evaluation-250.npy,fitted/residual_samples/F1-replication-3-evaluation-250.csv,1.3756096017123068e+19,1.3091122010652513e+18,2.3488493346263946e+18,,,7253711586394600883,0.8298013000021456,,
null-calibration-20260820-001,fitted,F1,3,500,0.08631890557887806,0.29,fitted/null_statistics/F1-replication-3-evaluation-500.npy,fitted/residual_samples/F1-replication-3-evaluation-500.csv,1.3756096017123068e+19,1.3091122010652513e+18,1.4391952007982207e+19,,,17728120814171455141,0.9627867000017432,,
null-calibration-20260820-001,fitted,F1,3,1000,0.05588065860060161,0.37,fitted/null_statistics/F1-replication-3-evaluation-1000.npy,fitted/residual_samples/F1-replication-3-evaluation-1000.csv,1.3756096017123068e+19,1.3091122010652513e+18,6.570981416319627e+18,,,15514834412892336132,1.2125603000022238,,
null-calibration-20260820-001,fitted,F1,3,2000,0.054673798784347916,0.05,fitted/null_statistics/F1-replication-3-evaluation-2000.npy,fitted/residual_samples/F1-replication-3-evaluation-2000.csv,1.3756096017123068e+19,1.3091122010652513e+18,2.2906194373059277e+18,,,17080901408049631256,1.7470446000006632,,
null-calibration-20260820-001,fitted,F4,3,250,0.09836174550668972,0.71,fitted/null_statistics/F4-replication-3-evaluation-250.npy,fitted/residual_samples/F4-replication-3-evaluation-250.csv,2.4419284131342536e+18,1.1267904951553356e+19,2.632090101048492e+17,,,2873478136329909439,0.8927635000000009,,
null-calibration-20260820-001,fitted,F4,3,500,0.07131111040120268,0.67,fitted/null_statistics/F4-replication-3-evaluation-500.npy,fitted/residual_samples/F4-replication-3-evaluation-500.csv,2.4419284131342536e+18,1.1267904951553356e+19,1.1412631142884571e+19,,,10842820087279474148,1.0326131000001624,,
null-calibration-20260820-001,fitted,F4,3,1000,0.04737036640924195,0.825,fitted/null_statistics/F4-replication-3-evaluation-1000.npy,fitted/residual_samples/F4-replication-3-evaluation-1000.csv,2.4419284131342536e+18,1.1267904951553356e+19,9.591817297050173e+18,,,12303252709853810392,1.2895458999992115,,
null-calibration-20260820-001,fitted,F4,3,2000,0.040023624571286574,0.37,fitted/null_statistics/F4-replication-3-evaluation-2000.npy,fitted/residual_samples/F4-replication-3-evaluation-2000.csv,2.4419284131342536e+18,1.1267904951553356e+19,9.78669348935702e+18,,,10250639379642127023,1.7961692999997467,,
null-calibration-20260820-001,fitted,F5,3,250,0.1198246665157596,0.24,fitted/null_statistics/F5-replication-3-evaluation-250.npy,fitted/residual_samples/F5-replication-3-evaluation-250.csv,3.2900015638772495e+18,9.093301938671167e+18,1.6937461452306008e+19,,,8878555423441101896,0.757986600001459,,
null-calibration-20260820-001,fitted,F5,3,500,0.07692914197621431,0.4,fitted/null_statistics/F5-replication-3-evaluation-500.npy,fitted/residual_samples/F5-replication-3-evaluation-500.csv,3.2900015638772495e+18,9.093301938671167e+18,7.28749107319284e+16,,,11542314342212341808,0.892255099999602,,
null-calibration-20260820-001,fitted,F5,3,1000,0.03948625758335416,0.945,fitted/null_statistics/F5-replication-3-evaluation-1000.npy,fitted/residual_samples/F5-replication-3-evaluation-1000.csv,3.2900015638772495e+18,9.093301938671167e+18,4.005936526123622e+18,,,1159233394365673797,1.1482055000014952,,
